actor,text,label
Statkraft AS,Blant annet selges en del av kraften som produseres i Norge på lange kraftkontrakter. Slike kontrakter kan inngås mellom utbyggere og både ny- og eksisterende industri. Det er også et fremtidsmarked for finansiell krafthandel med standardiserte produkter som går 10 år frem i tid (per nå frem til 2034).,Bedrift
Statsforvalteren i Vestfold og Telemark,"Allerede i dag er Telemark en av fylkene med lavest antall beitedyr per daa. Globale klimaendringer betyr at det blir mer og mer vanskelig å produsere mat i store deler av verden (pga. mer ekstremvær og mangel på vann). Norge har forutsetninger til å kunne produsere mer mat i framtida, og kan dermed bidra til å produsere mat til en økende verdensbefolkning. Dette er et perspektiv som vi savner i utvalgets anbefalinger. Annet Utvalget drøfter muligheten for «å endre kommuneloven slik at det blir lovpålagt å utarbeide og vedtak klimamål med en tilhørende plan med tiltak for å kutte utslipp og øke opptak i tråd med målet, og et klimabudsjett som gjelder utslipp innenfor kommunens geografiske område» (s230).",Offentlig forvaltning
Statsforvalteren i Vestfold og Telemark,"Dette vil være uheldig på flere måter. Det vil ikke være en kostnadseffektiv måte å redusere klimautslipp på. Det vil også kunne oppleves urimelig for kommunene, og dermed svekke legitimiteten til lovkravet. Med hilsen fungerende statsforvalter i Vestfold og Telemark Fred-Ivar Syrstad Dokumentet er elektronisk godkjent",Offentlig forvaltning
Stig Eidesmo,Penger som f.eks. kunne blitt brukt til å vedlikeholde veinettet. Bare i Vestland er etterslepet på vedlikehold av vei på 16 milliarder. I stedet blir pengene slust inn i klimatiltak som ikke monner. 8. Vindkraft er ikke løsningen. Det er viktig å huske på at vindkraft IKKE er utslippsfritt. Det er det ingen ting som er.,Privatperson
Stig Eidesmo,"Og da har de ikke regnet på CO2-utslipp knyttet til utbygging, drift, riving og avfallshåndtering. Det kommer i tillegg. I tillegg er vindkraft svært arealkrevende, og reduserer naturens evne til å binde CO2, spesielt der de er anlagt i myrområder. Når man så legger til at det er forurensende, med både fare for lekkasje av hydraulikkolje og avskalling av belegget på vingene, som bl.a. inneholder giften bisfenol A, ser man tydelig at klima trumfer miljø og natur. I rapporten blir det lagt til grunn en forventning om at prisen på flytende havvind vil bli redusert fra 117 øre pr. kWh i 2021 til 68 øre pr. kWh i 2030. Dette anslaget er altfor lavt.",Privatperson
Syklistforeningen,"Å senke den generelle fartsgrensen i et land sender viktige signaler om at trafikksikkerhet er en prioritet for regjeringen, at hastigheten skal være lav når myke og harde trafikanter blandes, og oppfordrer og underletter for lokale myndigheter til å senke hastighetsgrensene der det er behov for det. Også 20 km /t bør testes ut som fartsgrense rundt skoler og andre områder hvor barn og unge ferdes ofte, i kombinasjon med hastighetsreduserende, fysiske tiltak.   Syklistforeningen anbefaler regjeringen at:    De samfunnsøkonomiske gevinstene av bedre tilrettelegging for økt sykling og gange er mange. I byområder er sykkelen et arealsmart og effektivt transportmiddel som bidrar til å begrense køer, redusere påkjørsler og forbedre bymiljøer.",Interessegruppe
Syklistforeningen,"Samfunnets gevinster av økt aktiv transport treffer i stor grad andre politikkområder enn samferdsel. Bedre folkehelse og miljø- og bærekraftgevinster bidrar i større grad til å nå mål i andre departementer. For eksempel ligger det få insentiver i samferdselspolitikken for å bidra til at befolkningen har et aktivitetsnivå som er i samsvar med nasjonale anbefalinger om fysisk aktivitet. Bedre tilrettelegging for sykling og gange vil derfor i stor grad bidra til måloppnåelse i helse- og miljøpolitikken.   Syklistforeningen mener regjeringen må opprette et samarbeidsorgan/sekretariat for økt aktiv transport. Her kan inspirasjon blant annet hentes fra den nye britiske etaten Active Travel England (ATE), Nye Veier AS og den midlertidige sykkeletaten i Oslo kommune. Det blir også en plattform for samarbeid på tvers av relevante departementer (SD, KLD, HOD, m.fl.).",Interessegruppe
Tønsberg kommune,"Norges miljø- og biovitenskapelige universitet har i mange år forsket på utvikling og bruk av teknologi som fanger opp næringsstoffene i humangjødsel på en måte som gjør dem tilgjengelig for jordbruket uten å blande inn forurensninger. Føyer også til at flere av produktene som lages med ny renseteknologi er luktløse og smittefrie. Ved å ta denne teknologien i bruk i alle framtidige investeringer i avløpssektoren, kan store utslipp ved produksjon spares. I vanlig kunstgjødsel er det i tillegg fosfor, kalium og en rekke mikronæringsstoffer. Utslipp ved utvinning, transport og bearbeiding av mineralråstoffer for å skaffe disse næringsstoffene kommer i tillegg. ·",Offentlig forvaltning
Tønsberg kommune,"Noen bønder velger tre som byggemateriale, men svært mange velger av ulike grunner stål. Å vri bruken av byggematerialer fra stål til tre medfører lavere klimagassutslipp og økt karbonlagring. · Den store bygningsmassen i landbruket kan brukes til produksjon av solenergi i form av solvarme og solstrøm. · Landbruket har store avfallsressurser som kan brukes til produksjon av biogass. · God agronomi gir reduserte utslipp av lystgass og CO2. Det er derfor viktig å styrke landbrukets rådgivingstjeneste, styrke landbruksutdanninga samt å vurdere hvordan tilskudd og regelverk støtter opp om god agronomi.",Offentlig forvaltning
Vaksdal INP,vanskjeleg å sikre oppvarming. Og elektriske bilar går jo også tom for straum. Utan moglegheit for lading vert dei då ståande. Elektrifisering av brøyting og anna vil kreve store investeringar i materiell og ladeinfrastruktur. Penger som t.d. kunne vert brukt til å vedlikehalde vegnettet.,Politisk parti
Vaksdal INP,"I staden vert pengane slusa inn i klimatiltak som ikkje monnar, men heller passar inn som eit symbol på at ein gjer noko. 8. Vindkraft er ikkje løysinga. Det er viktig å husgs på at vindkraft IKKJE er utsleppsfritt. Det er det ingen ting som er. Finske forskarar ved LUT Universitet, eit leiande universitet innan forskning på klimatiltak og berekraft, har funne ut at 90% av CO2-innsparinga til vindturbinar på land gjennom driftsperioden, berekna til 25 år, forsvinn berre ved utvinning og foredling av dei sjeldne jordmetallene. Og då har dei ikkje rekna på CO2-utslepp knytta til utbygging, drift, riving og avfallshandtering. Det kjem derimot i tillegg.",Politisk parti
Yara,"Tiltak for bedre nitrogenforvaltning i norsk jordbruk (Vol. 9/44). NIBIO. Finci, A., Svennerud, M., Smedshaug, C. A., & Rustad, L. J. (2023). Norsk selvforsyning av matvarer - status og potensial. In NIBIO Rapport.",Bedrift
Yara,"Hurdalsplattformen. (2021, 24. oktober). Stortingsforhandlinger 2021–2025. Oslo: Stortinget. Hurdalsplattformen - regjeringen.no Korsæthe, A. (2021).",Bedrift
Yrkesorganisasjonenes Sentralforbund (YS),"Samtidig er det viktig at en slik opptrappingsplan må ikke bidra til å presse norske virksomheter ut av den internasjonale konkurransen. Det er viktig at klima- og avgiftspolitikken styrker det norske næringslivets posisjon i det fremvoksende lavutslippssamfunnet og skaper fremtidige arbeidsplasser. Markedet spiller en nøkkelrolle i å fremme innovasjon og konkurranse, som er essensielt for utviklingen av nye klima- og miljøløsninger. Derfor støtter vi utviklingen av støtteordninger som minimerer økonomisk risiko for bedrifter som utvikler og tester ny klima- og miljøteknologi. Kompetanse og behov for etter- og videreutdanning En satsing på kontinuerlig etter- og videreutdanning er nødvendig for å utstyre både dagens og morgendagens arbeidstakere med kunnskapen, ferdighetene og holdningene som trengs for en grønnere og mer bærekraftig økonomi og samfunn.",Interessegruppe
Yrkesorganisasjonenes Sentralforbund (YS),"Kompetansebehovsutvalgets rapport ""Utfordringer for grønn omstilling i arbeidslivet"" påpeker at feil kompetanse kan hindre fremgangen i det grønne skiftet og sette Norge i en ufordelaktig posisjon når det gjelder å bygge en konkurransedyktig økonomi i framtiden. Selv om det vil være en økende etterspørsel etter spesialister innen bærekraft, vil det største behovet være å utvide og forsterke bærekraftskompetansen på tvers av hele arbeidsstyrken. Det vil derfor være behov for en betydelig styrking av de økonomiske rammebetingelsene for kompetanseutvikling i hele arbeidslivet fremover. Skal hele arbeidslivet klare den nødvendige omstillingen, bør flere videreutdanne seg i kombinasjon med jobb. Spørreundersøkelsen YS Arbeidslivsbarometer for 2023 viser at blant arbeidstakere som er interesserte i etter- og videreutdanning, er 69% interesserte i jobbrelatert opplæring fremfor annen formell utdanning. Samtidig viser samme undersøkelse at interessen for etter- og videreutdanning har vært synkende i mange år.",Interessegruppe
Yrkesorganisasjonenes Sentralforbund (YS),"Utvalget anbefaler at kraftprisene må reflektere at kraft er en knapp ressurs for å gi insentiver til å begrense bruken av kraft. YS er for så vidt enige i dette, men vi mener at det er minst like viktig å bygge ut mer kraft, slik at dette ikke blir en så knapp ressurs. Billig kraft har vært et konkurransefortrinn for norsk industri, det har skapt arbeidsplasser, og vi har etablert bosettingsmønstre og bygget boliger med dette som utgangspunkt. Vi minner om at høy etterspørsel etter norsk strøm gir igjen store muligheter for lønnsom ny utbygging av kraft, både solkraft, vindkraft og oppgradering av eksisterende vannkraftverk. En radikal endring i tilgangen på kraft vil skape store utfordringer, både for næringsliv og for husholdningene.",Interessegruppe
Yrkesorganisasjonenes Sentralforbund (YS),"YS mener at det må legges til rette for at utbygging både av produksjonskapasitet for strøm og utbygging av strømnett skjer raskt og uten ugrunnede hindringer, innenfor de rammene som settes av hensynet til naturverdier. Det er videre viktig at plan- regulerings- og konsesjonsprosesser forenkles, slik at vi får fart på videre utbygging av fornybar energi. Som utvalget skriver i rapporten, kan etableringen av infrastruktur for transport og lagring av CO2 på norsk sokkel gjøre det mulig å produsere blått hydrogen. YS mener at dette potensialet for hydrogenprosjekter bør sees nærmere på.",Interessegruppe
Yrkesorganisasjonenes Sentralforbund (YS),"Vi støtter derfor utvalgets anbefaling om at det innføres et system der den som nyter godt av å bygge ned natur, skal betale for det. Kapittel 8: Transport og mobilitet",Interessegruppe
Yrkesorganisasjonenes Sentralforbund (YS),"Tiltak som innføring av momsfritak for reperasjonstjenester og utforske skattefordeler og avgifter knyttet til andel av enten bedriften eller porteføljen som møter minimumskravene i taksonomien, vil gjøre sirkulære bedrifter mer konkurransedyktig og kan være med på å senke finansieringskostnadene for bærekraftige initiativ i markedet. Offentlige anskaffelser spiller en sentral rolle i å drive verdiskaping og påvirke utviklingen av det norske markedet. Hovedregelen på 30% er et godt utgangspunkt, men det mangler en spesifikasjon knyttet til sirkulære produkter. Implementeringen av standardiserte kriterier for minimumskrav til sirkularitet i anbudsprosesser, eksempelvis basert på taksonomikrav på sirkularitet, kan bidra til å øke andelen og veksten av et sirkulært marked i Norge. Kapittel 11: Norges fotavtrykk Myndighetene vurderer hvordan Norge kan inkludere utslipp fra utenriks luftfart og sjøfart knyttet til Norge i de norske, territorielle klimamålene. YS støtter denne anbefalingen, men påpeker samtidig viktigheten av å følge en internasjonal standard i denne prosessen. En slik tilnærming er nødvendig for å unngå komplikasjoner i gjennomføringen av dette arbeidet.",Interessegruppe
Yrkesorganisasjonenes Sentralforbund (YS),"Petroleumssektoren Som beskrevet på rapportens side 228. har Norge strenge krav til utslipp av naturgass, og ren produksjonsfakling er forbudt. YS vil understreke at dette er ikke normalen i den globale petroleumsindustrien.",Interessegruppe
ZERO,"Det er ledige arealer i en rekke allerede etablerte- og industriparker under etablering. Samlokalisering av industri kan utløse klimagevinster knyttet til både areal, energi, transport og sirkulærøkonomi. ZERO har estimert genvinsten ved samlokalisering av industri til 20 % for energi, og mellom 10-30 % for areal. Gevinsten viser til potensialet for å utnytte overskuddsvarme for industri som ligger samlokalisert, og gevinsten av å dele infrastruktur for areal. Gevinstene har vi beregnet basert på dagens situasjon i fire industriparker. For å utløse disse gevinstene bør det stilles krav til utnyttelse av overskuddsvarme, slik Klimautvalget anbefaler, og nettutbygging bør prioriteres til industriparker.",Frivillig organisasjon
